people-ID,livelong,livelat,wslong,wslat
11478, 114.3354208, 22.70099604, 114.3236798, 22.69825868
6664, 114.0311193, 22.66163265, 114.0141959, 22.67946648
22688, 114.1261461, 22.61215303, 114.2243676, 22.70347322
9360, 114.0284261, 22.61262518, 113.8585604, 22.58204183
14152, 114.023723, 22.53002473, 114.1386934, 22.58277686
8050, 114.3298608, 22.67928296, 114.3064504, 22.77372499
7184, 113.8295056, 22.71524041, 113.9152116, 22.75330155
11704, 113.8730238, 22.56231772, 114.3489082, 22.76434466
10166, 113.9299459, 22.74871131, 113.9102712, 22.54288065
30669, 114.0173094, 22.62430723, 114.025327, 22.64410502
14320, 114.0301127, 22.52337261, 114.2387213, 22.56366033
3224, 114.0345766, 22.5654001, 114.0492451, 22.56662297
37483, 114.1017011, 22.63294473, 113.9127016, 22.50412355
30706, 114.1368988, 22.67066874, 114.21770404805405, 22.698702813222912
32703, 114.4024605, 22.6380323, 114.3469478, 22.68596598
4007, 113.922905, 22.52892951, 113.9224168, 22.52175518
4509, 114.2326016, 22.55749627, 114.0408757, 22.53310765
32565, 113.8936399, 22.76805679, 113.8881389, 22.7330613
3693, 114.2172984, 22.70310102, 114.2109974, 22.71058323
24243, 113.8511874, 22.57309821, 113.8893661, 22.5612539
32394, 114.0212973, 22.62184475, 114.2387213, 22.56366033
4311, 114.1037883, 22.55407365, 114.1290916, 22.55047585
9298, 114.2475063, 22.57044047, 113.9387046, 22.80252802
24133, 113.9147203, 22.53618533, 114.1193772, 22.58155327
7621, 113.9396419, 22.74453187, 113.9580916, 22.7347977
9703, 113.9011316, 22.78291302, 113.8931278, 22.78134163
5497, 114.1782169, 22.65210551, 114.1215589, 22.60290088
5106, 113.9151198, 22.77292533, 113.9976651, 22.67571164
7310, 114.331894, 22.68824122, 114.3480704, 22.68461142
11242, 113.8877436, 22.78404007, 113.8979152, 22.77053948
10507, 113.9183133, 22.49543257, 113.9176323, 22.4970986
11474, 114.2333796, 22.74669721, 114.39587043940791, 22.711739377811103
13514, 114.00477371442427, 22.553127983646352, 113.8649922, 22.79720284
8587, 114.3871403, 22.71081409, 114.3833801, 22.69048805
11981, 113.8688348, 22.55791811, 114.2387213, 22.56366033
5835, 114.0181437, 22.55644728, 114.0315036, 22.56383053
11583, 114.3840416, 22.71104477, 114.3489082, 22.76434466
4185, 114.1411711, 22.55105452, 113.8425345, 22.73227453
6921, 114.2548124, 22.58942621, 114.261562, 22.58687942
1212, 114.2330761, 22.71232915, 114.1215589, 22.60290088
32690, 113.9011316, 22.78291302, 113.8064836, 22.69279451
6469, 114.1303614, 22.56337512, 114.1151488, 22.55020013
23247, 114.025815, 22.64293203, 113.8320961, 22.73412313
6796, 114.2642784, 22.69275403, 113.905295, 22.48226047
26594, 114.0173094, 22.62430723, 113.8681099, 22.80424704
37532, 114.331894, 22.68824122, 113.964386, 22.54286861
3462, 114.1319202, 22.6117906, 114.113109, 22.54314987
3321, 114.2636679, 22.73255078, 114.1179235, 22.55168364
9289, 114.029352, 22.64951895, 114.0594272, 22.63716177
25237, 114.0523451, 22.63970515, 114.0490229, 22.63510087
22559, 114.1335832, 22.62485819, 113.9885329, 22.58865681
9197, 114.0660873, 22.62543468, 114.0587637, 22.53249916
10160, 113.8730238, 22.56231772, 113.8980972, 22.55150493
34718, 114.1457116, 22.55421814, 114.2240162, 22.70156244
1297, 114.1248603, 22.59405869, 113.968556, 22.69827316
4671, 113.94610921688006, 22.55095522266706, 113.9438209, 22.54911167
24207, 114.2301449, 22.7142685, 114.2146748, 22.70297441
22729, 114.1782169, 22.65210551, 114.1222053, 22.69299894
12146, 113.8832089, 22.78014068, 113.8714992, 22.78752544
23218, 113.8746316, 22.55197004, 113.8635089, 22.56682005
9406, 113.9011316, 22.78291302, 113.9343726, 22.69337751
9690, 113.9299459, 22.74871131, 113.9272366, 22.73056127
1450, 114.0143073, 22.64591725, 114.0595264, 22.66399326
23628, 113.8936399, 22.76805679, 113.8819519, 22.78431814
14182, 113.9091002, 22.52678535, 114.0946258, 22.54159553
8927, 114.2209095, 22.72832054, 114.1265588, 22.69642133
14312, 113.8072593, 22.73892823, 113.8661029, 22.75930169
30176, 114.1103352, 22.68648221, 113.9478989, 22.57658566
24337, 113.9254412, 22.49806383, 113.9226805, 22.50835924
24145, 114.0348019, 22.67808826, 114.2847691, 22.67326189
14026, 113.9104005, 22.56214157, 113.9308077, 22.63613148
