people-ID,livelong,livelat,wslong,wslat
9009, 114.2579837, 22.68510514, 113.8153977, 22.69660688
12829, 113.9188922, 22.57944395, 113.9050144, 22.57086184
7631, 114.238708, 22.70154264, 114.2097453, 22.65898703
1205, 114.0239956, 22.64331109, 114.0997913, 22.62199025
5923, 113.8539035, 22.61759091, 114.1261595, 22.70308613
6416, 114.0794825, 22.560891, 114.1805854, 22.55653039
8241, 113.92438164335907, 22.527054880053317, 113.9094014, 22.53718549
7650, 114.2260265, 22.73332349, 114.2786885, 22.72662505
5941, 114.1002178, 22.54785762, 114.1029601, 22.55553361
5135, 114.0565727, 22.69299886, 114.0589881, 22.67556749
22403, 114.3084143, 22.69174742, 114.0709673, 22.52756307
4595, 113.8651559, 22.57054362, 113.9256955, 22.68654991
10363, 114.049334, 22.62386555, 113.8059591, 22.72585783
6375, 114.0518669, 22.60421052, 114.0406136, 22.6025215
9772, 114.0680177, 22.62361374, 114.0718589, 22.62126535
4006, 113.8854816, 22.58430443, 113.9102191, 22.54338364
13555, 114.1306867, 22.60230633, 114.1161173, 22.59930781
4628, 114.0254433, 22.61534867, 114.0398395, 22.60778346
10354, 113.8865032, 22.57412312, 113.8836088, 22.55392193
6807, 114.1148965, 22.58845796, 114.1046557, 22.59398831
506, 114.0345766, 22.5654001, 114.0320786, 22.56121934
5168, 113.8556547, 22.57802118, 113.7997602, 22.69995304
7949, 114.0403301, 22.5338741, 114.0505903, 22.50486884
3253, 114.0424233, 22.68753666, 114.3059153, 22.67750201
884, 114.081089, 22.54846213, 114.0790509, 22.54727143
1381, 113.843812, 22.78331101, 113.8604257, 22.79841952
13485, 113.8933719, 22.5757923, 113.9308077, 22.63613148
10530, 114.0459589, 22.56174254, 114.0486133, 22.54572489
7093, 114.296628, 22.77622703, 114.3035564, 22.77255353
6303, 114.2874449, 22.72725532, 114.3215746, 22.70437613
14052, 113.8288835, 22.685504, 113.8875691, 22.76634594
8780, 114.2749632, 22.69678964, 114.2979943, 22.66768397
9081, 114.3354208, 22.70099604, 114.3477684, 22.70603955
10142, 114.0151204, 22.63547529, 113.8604257, 22.79841952
22473, 114.0213417, 22.63478661, 114.0305019, 22.62003586
7140, 114.1357676, 22.61672765, 114.0975068, 22.5648681
2703, 114.201733475, 22.7232949659, 114.2243676, 22.70347322
9474, 113.8826033, 22.55538645, 113.8891204, 22.53739654
5503, 114.1298848, 22.68634625, 114.0254399, 22.71858525
12689, 114.0166391, 22.71416863, 114.0872205, 22.70624886
1560, 114.0518669, 22.60421052, 114.0474972, 22.60095131
8395, 114.0224392, 22.63876677, 114.0503917, 22.5948486
9245, 113.8641131, 22.57823681, 113.9114615, 22.66438373
8145, 114.1376337, 22.62364727, 113.8851632, 22.72061152
6647, 114.0236514, 22.62886945, 113.978829, 22.6818839
257, 114.4039807, 22.64005942, 114.0083573, 22.75268468
9541, 113.8825324, 22.575215, 113.8497538, 22.57043472
9604, 114.1836859, 22.65137456, 114.1942113, 22.64106038
6862, 113.9137794, 22.55581774, 113.928491, 22.52050551
11617, 114.3066555, 22.67607433, 114.2982552, 22.71040813
22439, 114.025783, 22.64965565, 114.1119923, 22.58738683
11172, 114.2579837, 22.68510514, 114.3326858, 22.68881791
9416, 113.8846552, 22.58885046, 113.9013216, 22.74761928
7403, 114.2492833, 22.72174575, 114.3059153, 22.67750201
8850, 114.1002178, 22.54785762, 114.0404748, 22.55677095
12772, 114.1017011, 22.63294473, 114.1080045, 22.61812467
