people-ID,livelong,livelat,wslong,wslat
2343, 114.2215604, 22.73269285, 113.863564, 22.77118378
4083, 113.9833984, 22.68138002, 113.9928238, 22.6697487
14145, 114.1521987, 22.61530084, 114.1448987, 22.612774
8700, 114.2138858, 22.7535822, 114.2641171, 22.73798272
7687, 113.9396419, 22.74453187, 114.099536, 22.57721134
10043, 114.1099183, 22.57313432, 114.1132596, 22.5827364
3537, 114.0519279, 22.62135229, 114.0527624, 22.63151064
8582, 114.2579837, 22.68510514, 114.2624986, 22.59287108
11370, 114.1064566, 22.63242428, 114.1039334, 22.59992917
331, 114.2158332, 22.72542769, 114.0984549, 22.56231854
11456, 114.2221366, 22.6951384, 114.2281233, 22.6484924
23217, 113.8746316, 22.55197004, 113.8891204, 22.53739654
248, 114.0424518, 22.60068335, 113.9853128, 22.56103544
6805, 113.8960551, 22.5573764, 113.8893661, 22.5612539
8565, 114.0858786, 22.55626271, 114.0420236, 22.55062703
2822, 114.1357676, 22.61672765, 114.1431629, 22.60400238
11556, 114.2202649, 22.67212728, 114.214763, 22.67006742
12321, 114.2579837, 22.68510514, 114.2745609, 22.69822033
5615, 113.8522069, 22.6141377, 113.9017426, 22.56271954
12044, 114.2258562, 22.75410679, 114.5358321, 22.55975469
3942, 113.983226, 22.53869913, 114.0268061, 22.53253681
11197, 114.0542598, 22.60673817, 114.0406136, 22.6025215
22357, 113.9530413, 22.57404856, 113.9462949, 22.58541408
6162, 114.1133325, 22.60835034, 114.2482186, 22.597762
2846, 114.2078712, 22.6531411, 114.1239461, 22.70131187
3037, 114.0518669, 22.60421052, 114.0569996, 22.60457486
4929, 114.024742, 22.65777296, 114.0841739, 22.69822992
23539, 114.1017011, 22.63294473, 114.0495405, 22.59965055
887, 113.9546771, 22.57226922, 113.9234122, 22.52390294
6645, 114.2084736, 22.70857754, 113.8410365, 22.62495663
11118, 114.1125384, 22.59592024, 114.1046869, 22.5902678
10843, 114.049334, 22.62386555, 114.0544413, 22.63532705
3979, 113.8965703, 22.56705401, 113.9020774, 22.56721905
8513, 113.9172178, 22.48916648, 113.9141292, 22.54075615
11963, 114.2078712, 22.6531411, 114.214763, 22.67006742
11883, 113.9379107, 22.76365792, 113.9192366, 22.7682002
5963, 113.8880662, 22.59094183, 114.3557632, 22.73016721
13532, 114.1335832, 22.62485819, 114.1029601, 22.55553361
12240, 114.0239956, 22.64331109, 114.3004349, 22.59449676
3380, 114.1099815, 22.53958395, 114.1044991, 22.55356147
12238, 114.248107, 22.5904246, 114.2203198, 22.55590944
13821, 113.8566761, 22.60489379, 113.8564083, 22.58683717
14065, 113.8746316, 22.55197004, 113.8736547, 22.60193417
6742, 114.1474494, 22.62468159, 113.9686372, 22.61408825
313, 113.9303098, 22.75153761, 114.0013371, 22.7334005
8096, 114.2122946, 22.72380437, 114.214763, 22.67006742
4461, 114.2307736, 22.72322821, 113.8102429, 22.73070417
9846, 113.8288835, 22.685504, 113.866769, 22.77734068
13630, 114.0252775, 22.6568041, 114.0648785, 22.66256822
10216, 113.8236042, 22.71840044, 114.3477684, 22.70603955
11772, 113.9299459, 22.74871131, 113.9390427, 22.76296163
1372, 114.2316134, 22.71839642, 113.8885023, 22.74840589
8647, 114.1017011, 22.63294473, 114.1070444, 22.61512856
3001, 114.0261157, 22.63404516, 114.3925853, 22.75308999
6661, 113.8534184, 22.57260798, 113.8564083, 22.58683717
626, 114.0679432, 22.6297239, 114.0950593, 22.53996567
2200, 113.8821778, 22.57154463, 114.1261595, 22.70308613
527, 114.0261157, 22.63404516, 114.0237007, 22.62544777
23589, 113.8936399, 22.76805679, 113.8568489, 22.79736086
11953, 113.9337326, 22.76402951, 113.8824366, 22.76793183
3851, 114.0496003, 22.59798946, 114.0360777, 22.61330429
6395, 114.058055, 22.69512613, 113.7948392, 22.74855338
6307, 113.9338951, 22.50164756, 113.9275589, 22.50061021
11948, 113.8614431, 22.58873239, 113.9123727, 22.58260273
882, 114.0652493, 22.53848359, 114.0493414, 22.5279925
629, 113.8443979, 22.60607457, 114.3403352, 22.679758
6103, 114.2294995, 22.75382809, 113.9893004, 22.73758783
11846, 113.8652014, 22.5862659, 114.4766376, 22.55186405
8638, 114.1167281, 22.62348769, 114.1020648, 22.59017166
6602, 113.9013993, 22.59757761, 113.9135272, 22.58961306
716, 113.931892, 22.51493316, 113.9385022, 22.529855
122, 113.8875092, 22.5816675, 113.8953975, 22.57905133
8081, 114.056674, 22.62875668, 114.0545956, 22.61293956
11676, 113.8651559, 22.57054362, 113.916807, 22.72566634
2687, 114.2615814, 22.68973429, 114.2729687, 22.69881083
2947, 114.2159068, 22.69932397, 114.4672776, 22.59444856
13885, 113.9195337, 22.53600685, 113.9225849, 22.55176631
7494, 114.0680177, 22.62361374, 114.0492451, 22.56662297
23408, 113.8593418, 22.62832393, 114.0527624, 22.63151064
9220, 114.1035033, 22.60987427, 114.0254399, 22.71858525
7812, 114.1673218, 22.56516296, 114.1805854, 22.55653039
9789, 113.9395252, 22.74660296, 113.980651, 22.70610151
5148, 114.3840416, 22.71104477, 114.3759473, 22.69193711
9720, 114.2045003, 22.7136677, 114.1798333, 22.65254227
271, 114.0430051, 22.67646734, 114.0296472, 22.67288974
10846, 113.8593418, 22.62832393, 114.0074993, 22.58507887
13111, 114.1538611, 22.60964201, 114.1422694, 22.60791832
213, 114.4135457, 22.63002625, 114.3833801, 22.69048805
3656, 114.037073, 22.61509883, 114.0066115, 22.64744165
3310, 113.889344, 22.56290387, 114.0171592, 22.62924724
22625, 114.1717473, 22.56436374, 114.1332715, 22.5709549
1251, 114.2454337, 22.7144816, 114.3027237, 22.77023974
7115, 113.8236042, 22.71840044, 113.9113222, 22.57536023
4158, 114.0394543, 22.62014133, 114.0395011, 22.60753726
582, 114.037073, 22.61509883, 114.0267116, 22.60553588
14060, 114.0174534, 22.53769325, 114.0151301, 22.5346779
8474, 113.9243591, 22.73817724, 113.9152116, 22.75330155
4661, 113.8236042, 22.71840044, 114.0610319, 22.71362
