people-ID,livelong,livelat,wslong,wslat
26909, 113.8797414, 22.57248396, 114.3559461, 22.72906025
7, 114.3246862, 22.68515792, 114.3365393, 22.68624937
12890, 114.2229894, 22.70499103, 114.3215746, 22.70437613
7985, 114.0431475, 22.5291419, 114.0404776, 22.52785478
9714, 113.979472, 22.5621445, 114.0285019, 22.63620018
11414, 114.1335832, 22.62485819, 113.968556, 22.69827316
7345, 114.0262448, 22.63187249, 114.0946258, 22.54159553
6788, 114.0430051, 22.67646734, 113.9771094, 22.55295138
536, 114.1282534, 22.56209187, 114.1133922, 22.54692885
11185, 114.0173094, 22.62430723, 113.9939439, 22.59402371
12637, 114.0647495, 22.52052762, 114.0950593, 22.53996567
24477, 114.0829143, 22.55096604, 114.0746909, 22.53474535
4039, 114.2618871, 22.72814276, 114.2641171, 22.73798272
9170, 113.9999242, 22.55121255, 113.9102712, 22.54288065
8560, 113.8522069, 22.6141377, 113.8344012, 22.73466123
12531, 114.2579837, 22.68510514, 114.2109974, 22.71058323
6230, 114.0348019, 22.67808826, 114.0449931, 22.70374768
24458, 113.8979427, 22.56079451, 113.8891204, 22.53739654
10973, 114.1993974, 22.70153885, 114.3732926, 22.69322023
30488, 113.8875092, 22.5816675, 114.1202791, 22.59279885
12947, 114.1287442, 22.55567899, 114.102483, 22.54850495
30218, 113.8852549, 22.56447734, 113.8742261, 22.78479999
9323, 114.2658949, 22.72232383, 114.3856826, 22.70969389
12911, 113.8591147, 22.57989424, 113.8413937, 22.58919549
9286, 114.2215604, 22.73269285, 114.3833801, 22.69048805
5105, 113.9151198, 22.77292533, 113.8603589, 22.808195
13411, 113.8728022, 22.55872702, 113.9102712, 22.54288065
10896, 114.0233353, 22.66876881, 113.9807925, 22.69309141
10221, 113.8459078, 22.57715944, 113.9343726, 22.69337751
23450, 114.219348, 22.69336585, 114.2146748, 22.70297441
7347, 114.0262448, 22.63187249, 114.0828582, 22.70342714
11186, 114.3354208, 22.70099604, 114.3074214, 22.68944145
23621, 114.00477368456305, 22.5531279809803, 114.0486133, 22.54572489
7144, 114.4039807, 22.64005942, 113.8470746, 22.7685212
7587, 113.95045474634317, 22.546609705292855, 113.947194, 22.54526793
9178, 114.0407151, 22.71409815, 114.0989175, 22.72843982
10959, 113.9767135, 22.5617285, 113.9831187, 22.53829967
10939, 114.0102744, 22.55383282, 114.0448746, 22.56073818
14283, 113.9360299, 22.74693106, 114.2247268, 22.55089246
3209, 114.2288876, 22.70270774, 114.1233485, 22.56924998
13316, 114.2232146, 22.68026417, 114.214763, 22.67006742
